0.000072	0.001540	1170.997192	7
0.164443	0.000184	0.020325	7
1.222444	0.000000	510.845490	7
0.247087	0.000019	17.026892	7
0.004698	0.000138	190.570068	7
0.282158	0.000029	3.713967	7
0.077014	0.000084	170.277374	7
0.004502	0.000047	364.609436	7
0.036155	0.000335	33.029728	7
1.099792	0.000002	49.131592	7
0.000212	0.001168	1337.085938	7
0.283334	0.000015	31.085464	7
0.054693	0.000193	85.205864	7
0.348026	0.000014	2.688913	7
1.488189	0.000002	14.589005	7
0.018700	0.000374	37.027348	7
0.605021	0.000000	268.814026	7
0.048733	0.000449	3.102803	7
0.191789	0.000001	153.590897	7
0.000212	0.001168	1337.085938	7
0.605021	0.000000	268.814026	7
0.002034	0.000425	79.964363	7
0.975019	0.000001	94.727089	7
0.067833	0.000117	240.478012	7
0.052564	0.000003	418.945221	7
0.046984	0.000295	19.527100	7
0.116998	0.000351	3.079858	7
0.515446	0.000007	0.635575	7
0.002200	0.000049	241.373795	7
0.078682	0.000079	8.535140	7
1.488189	0.000002	14.589005	7
0.002034	0.000425	79.964363	7
0.000959	0.000900	791.770874	7
0.026965	0.000034	284.115753	7
0.116998	0.000351	3.079858	7
0.165310	0.000003	378.174591	7
1.099792	0.000002	49.131592	7
0.479920	0.000004	12.993963	7
0.404300	0.000008	25.548046	7
0.039753	0.000316	46.218708	7
0.000072	0.001540	1170.997192	7
0.975019	0.000001	94.727089	7
0.076176	0.000180	171.971786	7
0.164443	0.000184	0.020325	7
0.404300	0.000008	25.548046	7
1.222444	0.000000	510.845490	7
1.222444	0.000000	510.845490	7
0.164443	0.000184	0.020325	7
0.348026	0.000014	2.688913	7
0.000959	0.000900	791.770874	7
