0.402646	0.000000	222.382126	6
0.000053	0.000861	960.632690	6
0.575766	0.000100	0.076934	6
0.009531	0.000065	2.641024	6
0.001191	0.000063	90.915527	6
0.123821	0.000008	16.358500	6
0.000363	0.000072	388.411133	6
0.000223	0.000166	5.217076	6
0.211294	0.000014	14.205014	6
0.001191	0.000063	90.915527	6
0.142831	0.000022	8.970036	6
0.514331	0.000006	18.319145	6
0.000363	0.000072	388.411133	6
0.509572	0.000179	0.140416	6
0.509572	0.000179	0.140416	6
0.145548	0.000057	0.194616	6
0.402646	0.000000	222.382126	6
0.038326	0.000004	315.293030	6
0.000072	0.000114	207.078857	6
0.018564	0.000029	8.868213	6
0.004373	0.000009	66.106499	6
0.047429	0.000002	21.029427	6
0.580769	0.000016	4.394997	6
0.124913	0.000000	283.983368	6
0.514331	0.000006	18.319145	6
0.035095	0.000006	122.482063	6
0.000223	0.000166	5.217076	6
0.136082	0.000000	121.355423	6
0.004373	0.000009	66.106499	6
0.780219	0.000022	0.974624	6
0.136082	0.000000	121.355423	6
0.013839	0.000474	0.778207	6
0.575766	0.000100	0.076934	6
0.000072	0.000114	207.078857	6
0.091365	0.000102	1.420828	6
0.124913	0.000000	283.983368	6
0.048519	0.000144	0.339937	6
0.048519	0.000144	0.339937	6
0.013839	0.000474	0.778207	6
0.000053	0.000861	960.632690	6
0.004569	0.000007	23.762884	6
0.211294	0.000014	14.205014	6
0.780219	0.000022	0.974624	6
0.402646	0.000000	222.382126	6
0.145548	0.000057	0.194616	6
0.580769	0.000016	4.394997	6
0.093416	0.000028	4.307734	6
0.018564	0.000029	8.868213	6
0.402646	0.000000	222.382126	6
0.038326	0.000004	315.293030	6
