0.000003	0.000013	41.919067	5
0.408471	0.000285	0.136805	5
0.584393	0.000000	285.595703	5
0.004376	0.000004	24.187435	5
0.325745	0.000006	19.172106	5
0.102361	0.000025	3.883184	5
0.330452	0.000002	61.378670	5
0.004559	0.000029	12.139996	5
0.004559	0.000029	12.139996	5
0.114738	0.000007	1.660628	5
0.038123	0.000167	2.206778	5
0.107113	0.000438	0.647819	5
0.325745	0.000006	19.172106	5
0.330452	0.000002	61.378670	5
0.107113	0.000438	0.647819	5
0.000003	0.000013	41.919067	5
0.114738	0.000007	1.660628	5
0.109044	0.000098	0.478774	5
1.578154	0.000001	27.289511	5
0.045650	0.000039	3.564059	5
0.026828	0.000003	275.776703	5
0.102361	0.000025	3.883184	5
0.109044	0.000098	0.478774	5
1.578154	0.000001	27.289511	5
0.325745	0.000006	19.172106	5
0.408471	0.000285	0.136805	5
0.045650	0.000039	3.564059	5
0.004376	0.000004	24.187435	5
0.026828	0.000003	275.776703	5
0.109044	0.000098	0.478774	5
0.026828	0.000003	275.776703	5
0.956739	0.000003	60.550106	5
0.157794	0.000000	85.475304	5
0.956739	0.000003	60.550106	5
0.157794	0.000000	85.475304	5
0.038123	0.000167	2.206778	5
0.584393	0.000000	285.595703	5
0.045650	0.000039	3.564059	5
0.114738	0.000007	1.660628	5
0.000003	0.000013	41.919067	5
0.408471	0.000285	0.136805	5
0.102361	0.000025	3.883184	5
0.107113	0.000438	0.647819	5
0.004559	0.000029	12.139996	5
0.956739	0.000003	60.550106	5
0.045650	0.000039	3.564059	5
0.956739	0.000003	60.550106	5
0.157794	0.000000	85.475304	5
0.045650	0.000039	3.564059	5
0.157794	0.000000	85.475304	5
