0.374197	0.000148	0.501372	3
0.857347	0.000002	173.486404	3
0.000452	0.001565	1396.821167	3
0.041126	0.000067	26.595064	3
0.008464	0.000060	216.783478	3
0.043486	0.000048	132.186676	3
0.008776	0.000015	154.765366	3
0.187729	0.000226	1.356513	3
0.041126	0.000067	26.595064	3
0.001851	0.000622	423.769836	3
0.857347	0.000002	173.486404	3
0.060523	0.000026	5.202266	3
0.001401	0.000701	445.028748	3
0.008776	0.000015	154.765366	3
0.403669	0.000061	1.036763	3
0.043486	0.000048	132.186676	3
0.001851	0.000622	423.769836	3
0.002206	0.000202	361.204315	3
0.403669	0.000061	1.036763	3
0.153939	0.000002	9.510000	3
0.509842	0.000004	7.729561	3
0.060523	0.000026	5.202266	3
0.002206	0.000202	361.204315	3
0.001703	0.000487	566.823975	3
0.374197	0.000148	0.501372	3
0.153939	0.000002	9.510000	3
0.110732	0.000093	3.373671	3
0.187729	0.000226	1.356513	3
0.005808	0.000239	154.294205	3
0.043486	0.000048	132.186676	3
0.110732	0.000093	3.373671	3
0.001401	0.000701	445.028748	3
0.008464	0.000060	216.783478	3
0.153939	0.000002	9.510000	3
0.509842	0.000004	7.729561	3
0.110732	0.000093	3.373671	3
0.269273	0.000002	151.421906	3
0.008464	0.000060	216.783478	3
0.857347	0.000002	173.486404	3
0.005808	0.000239	154.294205	3
0.509842	0.000004	7.729561	3
0.110732	0.000093	3.373671	3
0.001851	0.000622	423.769836	3
0.001703	0.000487	566.823975	3
0.000452	0.001565	1396.821167	3
0.374197	0.000148	0.501372	3
0.005808	0.000239	154.294205	3
0.002206	0.000202	361.204315	3
0.000452	0.001565	1396.821167	3
0.403669	0.000061	1.036763	3
